id,name,brand,category,rating,feedbacks,supplierRating,base_price,discount_price
180105583,Пояс для отягощений с цепью атлетический с карабином,Александр Большунов,пояс с цепью для отягощения,5,10,4.9,4860.0,1947.0
264894801,Пояс для отягощений с цепью 70 см черный,Corsuperbia,пояс с цепью для отягощения,5,7,4.9,1155.0,482.0
640860625,Пояс для отягощений с цепью утяжелитель,,пояс с цепью для отягощения,5,3,4.9,2773.0,1433.0
963695261,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,3020.0,940.0
264900057,Пояс для отягощений с цепью 110 см черный,Corsuperbia,пояс с цепью для отягощения,5,3,4.9,1155.0,482.0
30087941,"Пояс для отягощений Light Weight, 85 см",ONHILLSPORT,пояс с цепью для отягощения,5,37,4.9,2900.0,1084.0
177487937,Пояс атлетический для тяжелой атлетики,Vinmax,пояс с цепью для отягощения,5,43,4.8,2600.0,1214.0
32389729,"Пояс для отягощений Light Weight, 115 см",ONHILLSPORT,пояс с цепью для отягощения,4,7,4.9,2900.0,1084.0
170653584,Пояс для отягощения,Pfeifer,пояс с цепью для отягощения,5,205,4.8,3200.0,478.0
264950591,Пояс с цепью для отягощений 100см,,пояс с цепью для отягощения,5,5,4.9,1155.0,429.0
202879556,Пояс для отягощения с цепью 85 см c нагрузкой до 120кг,Progress.mg,пояс с цепью для отягощения,5,83,4.8,3200.0,1237.0
505406732,Пояс для отягощений с цепью для подтягиваний атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,23,4.9,4000.0,922.0
505416278,Пояс для отягощений с цепью для подтягиваний атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,23,4.9,4000.0,922.0
226354038,Пояс атлетический для отягощений с цепью,,пояс с цепью для отягощения,5,11,5.0,9000.0,1009.0
264950534,Пояс с цепью для отягощений 95см,,пояс с цепью для отягощения,0,0,4.9,1155.0,429.0
264896394,Пояс для отягощений с цепью 95 см черный,Corsuperbia,пояс с цепью для отягощения,5,6,4.9,1155.0,482.0
264900171,Пояс для отягощений с цепью 115 см черный,Corsuperbia,пояс с цепью для отягощения,5,3,4.9,1155.0,482.0
264895223,Пояс для отягощений с цепью 75 см черный,Corsuperbia,пояс с цепью для отягощения,5,6,4.9,1155.0,489.0
264896292,Пояс для отягощений с цепью 90 см черный,Corsuperbia,пояс с цепью для отягощения,5,12,4.9,1155.0,482.0
264895856,Пояс для отягощений с цепью 80 см черный,Corsuperbia,пояс с цепью для отягощения,5,16,4.9,1155.0,460.0
30082045,"Пояс для отягощений атлетический, 100 см",ONHILLSPORT,пояс с цепью для отягощения,5,5,4.9,6400.0,2296.0
3896419,Ремень для отягощений пауэрлифтинга на застёжке с цепью,ORIGINAL FITTOOLS,пояс с цепью для отягощения,5,47,4.9,4580.0,1426.0
194542589,Пояс с цепью для отягощения,Lara star,пояс с цепью для отягощения,5,41,4.9,4500.0,1485.0
322284083,Пояс для отягощения 85 см,Progress.mg,пояс с цепью для отягощения,5,11,4.8,1397.0,518.0
219519728,Пояс для отягощений Виселица с цепью,A2 union,пояс с цепью для отягощения,5,22,4.9,8000.0,2344.0
998101523,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,0,0,4.9,1700.0,529.0
14703906,Пояс для отягощений с цепью,ULTRA-WOD,пояс с цепью для отягощения,5,660,4.8,1833.0,822.0
190448370,Пояс с цепью для отягощения,ULTRA-WOD,пояс с цепью для отягощения,5,68,4.8,1528.0,780.0
242694425,Пояс с цепью для отягощений,Boybo,пояс с цепью для отягощения,5,1,4.9,5543.0,2353.0
264899952,Пояс для отягощений с цепью 105 см черный,Corsuperbia,пояс с цепью для отягощения,5,3,4.9,1155.0,482.0
256900897,Пояс для отягощения с цепью атлетический 100 см до 120 кг,,пояс с цепью для отягощения,5,9,4.8,3800.0,1183.0
565178395,"Пояс атлетический GINGPAI для отягощения с цепью, силовой",Арс,пояс с цепью для отягощения,5,3,4.9,4200.0,2366.0
162949580,Пояс атлетический с цепью для отягощения,MyPads,пояс с цепью для отягощения,5,34,4.7,3200.0,1854.0
564647062,"Пояс для отягощений с цепью, атлетический 90 см",,пояс с цепью для отягощения,5,3,5.0,1600.0,787.0
37318390,"Пояс для отягощений атлетический, 115 см",ONHILLSPORT,пояс с цепью для отягощения,5,2,4.9,6400.0,2296.0
256901031,Пояс для отягощения с цепью атлетический 115 см до 120 кг,,пояс с цепью для отягощения,5,11,4.8,3800.0,1183.0
264950360,Пояс с цепью для отягощений 75 см,,пояс с цепью для отягощения,0,0,4.9,1155.0,403.0
245876068,Пояс для отягощения с цепью атлетический 85 см до 120 кг,,пояс с цепью для отягощения,5,39,4.8,3800.0,1183.0
948733858,Пояс для отягощения,FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,1700.0,529.0
961867450,Пояс с цепью для отягощения,Lara star,пояс с цепью для отягощения,0,0,4.4,3309.0,1288.0
608957742,Пояс атлетический для отягощений с цепью,,пояс с цепью для отягощения,0,0,5.0,1610.0,952.0
203425238,Пояс для отягощения с цепью 100 см c нагрузкой до 120кг,Progress.mg,пояс с цепью для отягощения,5,48,4.8,3200.0,1237.0
619900919,Пояс с цепью для отягощения,Lara star,пояс с цепью для отягощения,0,0,4.3,1916.0,1878.0
30080243,"Пояс для отягощений атлетический, 85 см",ONHILLSPORT,пояс с цепью для отягощения,4,7,4.9,6400.0,2296.0
35686773,Пояс для тяжелой атлетики,Sportlim,пояс с цепью для отягощения,5,3,4.8,4443.0,2656.0
7758373,Пояс атлетический для отягощений SPR,Sproots,пояс с цепью для отягощения,5,422,4.9,2220.0,1147.0
446715638,Пояс для отягощения 100 см,Progress.mg,пояс с цепью для отягощения,5,2,4.8,1468.0,532.0
586452431,"Пояс для отягощений с цепью, атлетический 80 см",,пояс с цепью для отягощения,5,3,5.0,1600.0,747.0
447001806,Пояс для отягощения 85 см,,пояс с цепью для отягощения,5,2,4.8,1504.0,468.0
678645334,мужской с цепью для отягощения,Пояс атлетический,пояс с цепью для отягощения,5,2,4.7,1900.0,1450.0
446721076,Пояс для отягощения 100 см,,пояс с цепью для отягощения,5,1,4.8,1611.0,501.0
99277388,Пояс для отягощений с цепью,Fitsafe,пояс с цепью для отягощения,5,124,4.8,4690.0,1373.0
807376839,Пояс для отягощений с цепью и карабином,,пояс с цепью для отягощения,0,0,4.3,2666.0,911.0
804844826,Пояс для тяжелой атлетики с цепью Черный арт 364г,,пояс с цепью для отягощения,0,0,4.5,2928.0,2209.0
35758050,Аксессуар для тяжелой атлетики,Sportlim,пояс с цепью для отягощения,5,1,4.8,4443.0,2656.0
211988192,Пояс атлетический с цепью,Athlex,пояс с цепью для отягощения,5,3,4.9,3790.0,2266.0
14994584,Пояс для отягощений с цепью атлетический с карабином,ONHILLSPORT,пояс с цепью для отягощения,5,1121,4.8,4951.0,1110.0
259799854,Пояс для отягощения с цепью для подтягивания атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,1092,4.9,4000.0,971.0
203932045,Пояс для отягощения с цепью для подтягивания,sandi,пояс с цепью для отягощения,5,53,4.8,2742.0,837.0
920808823,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,5,5,4.9,1700.0,529.0
766366172,Пояс для отягощения,FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,1700.0,529.0
683571005,Пояс для отягощений,,пояс с цепью для отягощения,5,46,4.9,3000.0,1046.0
264899809,Пояс атлетический для отягощений с цепью черный,Corsuperbia,пояс с цепью для отягощения,5,29,4.9,1213.0,468.0
863592932,Пояс для отягощений с весом,,пояс с цепью для отягощения,4,7,4.8,1560.0,971.0
264950029,Пояс с цепью для отягощений 70 см,,пояс с цепью для отягощения,4,4,4.9,1155.0,376.0
264950684,Пояс с цепью для отягощений 105 см,,пояс с цепью для отягощения,5,2,4.9,1155.0,350.0
226349918,Пояс атлетический для отягощений с цепью,,пояс с цепью для отягощения,5,10,5.0,9500.0,1006.0
158757595,Пояс для отягощения,Pfeifer,пояс с цепью для отягощения,5,161,4.8,3200.0,418.0
197728513,Пояс для отягощения с цепью для подтягивания атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,1092,4.9,4000.0,971.0
325269922,Пояс атлетический утяжелитель с цепью,,пояс с цепью для отягощения,5,259,4.9,2000.0,1167.0
10094938,Пояс атлетический для отягощений с карабином до 150 кг,ONHILLSPORT,пояс с цепью для отягощения,5,1121,4.8,5343.0,1398.0
534830186,Пояс с цепью МАГНИТ 2.0 для отягощения кожаный,IRON BROTHERS,пояс с цепью для отягощения,5,28,4.8,5000.0,2093.0
157891252,Пояс для отягощения с цепью для подтягивания атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,1092,4.9,4000.0,996.0
821250700,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,3020.0,940.0
152953361,Пояс для отягощения,Pfeifer,пояс с цепью для отягощения,5,1833,4.8,3450.0,515.0
157891253,Пояс для отягощения с цепью для подтягивания атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,1092,4.9,4000.0,946.0
556213846,Пояс для отягощений,,пояс с цепью для отягощения,5,147,4.8,5285.0,1550.0
237174574,Пояс атлетический с цепью для отягощений,Надёжная продукция,пояс с цепью для отягощения,5,193,4.8,5890.0,1724.0
444711129,Пояс с цепью МАГНИТ для отягощения,IRON BROTHERS,пояс с цепью для отягощения,5,123,4.8,12000.0,1121.0
264950443,Пояс с цепью для отягощений 85 см,,пояс с цепью для отягощения,5,5,4.9,1155.0,385.0
963676160,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,3020.0,940.0
30088945,"Пояс для отягощений Light Weight, 100 см",ONHILLSPORT,пояс с цепью для отягощения,5,31,4.9,2900.0,1084.0
3896464,Ремень пояс утяжелитель атлетический с цепью,ORIGINAL FITTOOLS,пояс с цепью для отягощения,5,51,4.9,4980.0,1551.0
190439086,Пояс атлетический для отягощения,ULTRA-WOD,пояс с цепью для отягощения,5,97,4.8,1222.0,548.0
97611605,Петля с цепью для отягощений,Stronglab,пояс с цепью для отягощения,5,38,4.9,2550.0,1334.0
586468119,"Пояс для отягощений с цепью, атлетический 100 см",,пояс с цепью для отягощения,5,1,5.0,1600.0,857.0
142681279,Ремень для подвешивания отягощений с поддержкой поясницы,ORIGINAL FITTOOLS,пояс с цепью для отягощения,5,4,4.9,6580.0,1967.0
41626234,Пояс для отягощения с цепью для подтягивания атлетический,stecter,пояс с цепью для отягощения,5,299,4.9,5860.0,2558.0
16428805,Пояс кожаный атлетический с цепью для отягощения,CONTRA,пояс с цепью для отягощения,5,388,4.9,4550.0,1559.0
219509583,Пояс для отягощений Виселица с цепью,A2 union,пояс с цепью для отягощения,5,41,4.9,8000.0,2344.0
923607532,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,0,0,4.9,3000.0,934.0
264896180,Пояс атлетический для отягощений с цепью 85 см черный,Corsuperbia,пояс с цепью для отягощения,5,10,4.9,1155.0,489.0
141000255,Ремешок для отягощений с цепью,Fitsafe,пояс с цепью для отягощения,5,162,4.8,2300.0,687.0
678371952,мужской с цепью для отягощения,Пояс атлетический,пояс с цепью для отягощения,5,1,4.8,1900.0,1450.0
608950344,Пояс атлетический для отягощений с цепью,,пояс с цепью для отягощения,5,3,5.0,1850.0,1002.0
948733856,Пояс для отягощения,FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,1700.0,529.0
969282696,Пояс для отягощения с цепью,LIVEPRO,пояс с цепью для отягощения,5,10,4.9,4260.0,2114.0
157891254,Пояс для отягощения с цепью для подтягивания атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,1092,4.9,4000.0,996.0
264951327,Пояс с цепью для отягощений 110 см,,пояс с цепью для отягощения,0,0,4.9,1155.0,324.0
186313857,Пояс атлетический широкий из кожи с цепью,CONTRA,пояс с цепью для отягощения,5,69,4.9,4950.0,1850.0
180105583,Пояс для отягощений с цепью атлетический с карабином,Александр Большунов,пояс с цепью для отягощения,5,10,4.9,4860.0,1947.0
264894801,Пояс для отягощений с цепью 70 см черный,Corsuperbia,пояс с цепью для отягощения,5,7,4.9,1155.0,482.0
640860625,Пояс для отягощений с цепью утяжелитель,,пояс с цепью для отягощения,5,3,4.9,2773.0,1433.0
963695261,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,3020.0,940.0
264900057,Пояс для отягощений с цепью 110 см черный,Corsuperbia,пояс с цепью для отягощения,5,3,4.9,1155.0,482.0
30087941,"Пояс для отягощений Light Weight, 85 см",ONHILLSPORT,пояс с цепью для отягощения,5,37,4.9,2900.0,1084.0
177487937,Пояс атлетический для тяжелой атлетики,Vinmax,пояс с цепью для отягощения,5,43,4.8,2600.0,1214.0
32389729,"Пояс для отягощений Light Weight, 115 см",ONHILLSPORT,пояс с цепью для отягощения,4,7,4.9,2900.0,1084.0
170653584,Пояс для отягощения,Pfeifer,пояс с цепью для отягощения,5,205,4.8,3200.0,478.0
264950591,Пояс с цепью для отягощений 100см,,пояс с цепью для отягощения,5,5,4.9,1155.0,429.0
202879556,Пояс для отягощения с цепью 85 см c нагрузкой до 120кг,Progress.mg,пояс с цепью для отягощения,5,83,4.8,3200.0,1237.0
505406732,Пояс для отягощений с цепью для подтягиваний атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,23,4.9,4000.0,922.0
505416278,Пояс для отягощений с цепью для подтягиваний атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,23,4.9,4000.0,922.0
226354038,Пояс атлетический для отягощений с цепью,,пояс с цепью для отягощения,5,11,5.0,9000.0,1009.0
264950534,Пояс с цепью для отягощений 95см,,пояс с цепью для отягощения,0,0,4.9,1155.0,429.0
264896394,Пояс для отягощений с цепью 95 см черный,Corsuperbia,пояс с цепью для отягощения,5,6,4.9,1155.0,482.0
264900171,Пояс для отягощений с цепью 115 см черный,Corsuperbia,пояс с цепью для отягощения,5,3,4.9,1155.0,482.0
264895223,Пояс для отягощений с цепью 75 см черный,Corsuperbia,пояс с цепью для отягощения,5,6,4.9,1155.0,489.0
264896292,Пояс для отягощений с цепью 90 см черный,Corsuperbia,пояс с цепью для отягощения,5,12,4.9,1155.0,482.0
264895856,Пояс для отягощений с цепью 80 см черный,Corsuperbia,пояс с цепью для отягощения,5,16,4.9,1155.0,460.0
30082045,"Пояс для отягощений атлетический, 100 см",ONHILLSPORT,пояс с цепью для отягощения,5,5,4.9,6400.0,2296.0
3896419,Ремень для отягощений пауэрлифтинга на застёжке с цепью,ORIGINAL FITTOOLS,пояс с цепью для отягощения,5,47,4.9,4580.0,1426.0
194542589,Пояс с цепью для отягощения,Lara star,пояс с цепью для отягощения,5,41,4.9,4500.0,1485.0
322284083,Пояс для отягощения 85 см,Progress.mg,пояс с цепью для отягощения,5,11,4.8,1397.0,518.0
219519728,Пояс для отягощений Виселица с цепью,A2 union,пояс с цепью для отягощения,5,22,4.9,8000.0,2344.0
998101523,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,0,0,4.9,1700.0,529.0
14703906,Пояс для отягощений с цепью,ULTRA-WOD,пояс с цепью для отягощения,5,660,4.8,1833.0,822.0
190448370,Пояс с цепью для отягощения,ULTRA-WOD,пояс с цепью для отягощения,5,68,4.8,1528.0,780.0
242694425,Пояс с цепью для отягощений,Boybo,пояс с цепью для отягощения,5,1,4.9,5543.0,2353.0
264899952,Пояс для отягощений с цепью 105 см черный,Corsuperbia,пояс с цепью для отягощения,5,3,4.9,1155.0,482.0
256900897,Пояс для отягощения с цепью атлетический 100 см до 120 кг,,пояс с цепью для отягощения,5,9,4.8,3800.0,1183.0
565178395,"Пояс атлетический GINGPAI для отягощения с цепью, силовой",Арс,пояс с цепью для отягощения,5,3,4.9,4200.0,2366.0
162949580,Пояс атлетический с цепью для отягощения,MyPads,пояс с цепью для отягощения,5,34,4.7,3200.0,1854.0
564647062,"Пояс для отягощений с цепью, атлетический 90 см",,пояс с цепью для отягощения,5,3,5.0,1600.0,787.0
37318390,"Пояс для отягощений атлетический, 115 см",ONHILLSPORT,пояс с цепью для отягощения,5,2,4.9,6400.0,2296.0
256901031,Пояс для отягощения с цепью атлетический 115 см до 120 кг,,пояс с цепью для отягощения,5,11,4.8,3800.0,1183.0
264950360,Пояс с цепью для отягощений 75 см,,пояс с цепью для отягощения,0,0,4.9,1155.0,403.0
245876068,Пояс для отягощения с цепью атлетический 85 см до 120 кг,,пояс с цепью для отягощения,5,39,4.8,3800.0,1183.0
948733858,Пояс для отягощения,FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,1700.0,529.0
961867450,Пояс с цепью для отягощения,Lara star,пояс с цепью для отягощения,0,0,4.4,3309.0,1288.0
608957742,Пояс атлетический для отягощений с цепью,,пояс с цепью для отягощения,0,0,5.0,1610.0,952.0
203425238,Пояс для отягощения с цепью 100 см c нагрузкой до 120кг,Progress.mg,пояс с цепью для отягощения,5,48,4.8,3200.0,1237.0
619900919,Пояс с цепью для отягощения,Lara star,пояс с цепью для отягощения,0,0,4.3,1916.0,1878.0
30080243,"Пояс для отягощений атлетический, 85 см",ONHILLSPORT,пояс с цепью для отягощения,4,7,4.9,6400.0,2296.0
35686773,Пояс для тяжелой атлетики,Sportlim,пояс с цепью для отягощения,5,3,4.8,4443.0,2656.0
7758373,Пояс атлетический для отягощений SPR,Sproots,пояс с цепью для отягощения,5,422,4.9,2220.0,1147.0
446715638,Пояс для отягощения 100 см,Progress.mg,пояс с цепью для отягощения,5,2,4.8,1468.0,532.0
586452431,"Пояс для отягощений с цепью, атлетический 80 см",,пояс с цепью для отягощения,5,3,5.0,1600.0,747.0
447001806,Пояс для отягощения 85 см,,пояс с цепью для отягощения,5,2,4.8,1504.0,468.0
678645334,мужской с цепью для отягощения,Пояс атлетический,пояс с цепью для отягощения,5,2,4.7,1900.0,1450.0
446721076,Пояс для отягощения 100 см,,пояс с цепью для отягощения,5,1,4.8,1611.0,501.0
99277388,Пояс для отягощений с цепью,Fitsafe,пояс с цепью для отягощения,5,124,4.8,4690.0,1373.0
807376839,Пояс для отягощений с цепью и карабином,,пояс с цепью для отягощения,0,0,4.3,2666.0,911.0
804844826,Пояс для тяжелой атлетики с цепью Черный арт 364г,,пояс с цепью для отягощения,0,0,4.5,2928.0,2209.0
35758050,Аксессуар для тяжелой атлетики,Sportlim,пояс с цепью для отягощения,5,1,4.8,4443.0,2656.0
211988192,Пояс атлетический с цепью,Athlex,пояс с цепью для отягощения,5,3,4.9,3790.0,2266.0
14994584,Пояс для отягощений с цепью атлетический с карабином,ONHILLSPORT,пояс с цепью для отягощения,5,1121,4.8,4951.0,1110.0
259799854,Пояс для отягощения с цепью для подтягивания атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,1092,4.9,4000.0,971.0
203932045,Пояс для отягощения с цепью для подтягивания,sandi,пояс с цепью для отягощения,5,53,4.8,2742.0,837.0
920808823,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,5,5,4.9,1700.0,529.0
766366172,Пояс для отягощения,FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,1700.0,529.0
683571005,Пояс для отягощений,,пояс с цепью для отягощения,5,46,4.9,3000.0,1046.0
264899809,Пояс атлетический для отягощений с цепью черный,Corsuperbia,пояс с цепью для отягощения,5,29,4.9,1213.0,468.0
863592932,Пояс для отягощений с весом,,пояс с цепью для отягощения,4,7,4.8,1560.0,971.0
264950029,Пояс с цепью для отягощений 70 см,,пояс с цепью для отягощения,4,4,4.9,1155.0,376.0
264950684,Пояс с цепью для отягощений 105 см,,пояс с цепью для отягощения,5,2,4.9,1155.0,350.0
226349918,Пояс атлетический для отягощений с цепью,,пояс с цепью для отягощения,5,10,5.0,9500.0,1006.0
158757595,Пояс для отягощения,Pfeifer,пояс с цепью для отягощения,5,161,4.8,3200.0,418.0
197728513,Пояс для отягощения с цепью для подтягивания атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,1092,4.9,4000.0,971.0
325269922,Пояс атлетический утяжелитель с цепью,,пояс с цепью для отягощения,5,259,4.9,2000.0,1167.0
10094938,Пояс атлетический для отягощений с карабином до 150 кг,ONHILLSPORT,пояс с цепью для отягощения,5,1121,4.8,5343.0,1398.0
534830186,Пояс с цепью МАГНИТ 2.0 для отягощения кожаный,IRON BROTHERS,пояс с цепью для отягощения,5,28,4.8,5000.0,2093.0
157891252,Пояс для отягощения с цепью для подтягивания атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,1092,4.9,4000.0,996.0
821250700,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,3020.0,940.0
152953361,Пояс для отягощения,Pfeifer,пояс с цепью для отягощения,5,1833,4.8,3450.0,515.0
157891253,Пояс для отягощения с цепью для подтягивания атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,1092,4.9,4000.0,946.0
556213846,Пояс для отягощений,,пояс с цепью для отягощения,5,147,4.8,5285.0,1550.0
237174574,Пояс атлетический с цепью для отягощений,Надёжная продукция,пояс с цепью для отягощения,5,193,4.8,5890.0,1724.0
444711129,Пояс с цепью МАГНИТ для отягощения,IRON BROTHERS,пояс с цепью для отягощения,5,123,4.8,12000.0,1121.0
264950443,Пояс с цепью для отягощений 85 см,,пояс с цепью для отягощения,5,5,4.9,1155.0,385.0
963676160,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,3020.0,940.0
30088945,"Пояс для отягощений Light Weight, 100 см",ONHILLSPORT,пояс с цепью для отягощения,5,31,4.9,2900.0,1084.0
3896464,Ремень пояс утяжелитель атлетический с цепью,ORIGINAL FITTOOLS,пояс с цепью для отягощения,5,51,4.9,4980.0,1551.0
190439086,Пояс атлетический для отягощения,ULTRA-WOD,пояс с цепью для отягощения,5,97,4.8,1222.0,548.0
97611605,Петля с цепью для отягощений,Stronglab,пояс с цепью для отягощения,5,38,4.9,2550.0,1334.0
586468119,"Пояс для отягощений с цепью, атлетический 100 см",,пояс с цепью для отягощения,5,1,5.0,1600.0,857.0
142681279,Ремень для подвешивания отягощений с поддержкой поясницы,ORIGINAL FITTOOLS,пояс с цепью для отягощения,5,4,4.9,6580.0,1967.0
41626234,Пояс для отягощения с цепью для подтягивания атлетический,stecter,пояс с цепью для отягощения,5,299,4.9,5860.0,2558.0
16428805,Пояс кожаный атлетический с цепью для отягощения,CONTRA,пояс с цепью для отягощения,5,388,4.9,4550.0,1559.0
219509583,Пояс для отягощений Виселица с цепью,A2 union,пояс с цепью для отягощения,5,41,4.9,8000.0,2344.0
923607532,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,0,0,4.9,3000.0,934.0
264896180,Пояс атлетический для отягощений с цепью 85 см черный,Corsuperbia,пояс с цепью для отягощения,5,10,4.9,1155.0,489.0
141000255,Ремешок для отягощений с цепью,Fitsafe,пояс с цепью для отягощения,5,162,4.8,2300.0,687.0
678371952,мужской с цепью для отягощения,Пояс атлетический,пояс с цепью для отягощения,5,1,4.8,1900.0,1450.0
608950344,Пояс атлетический для отягощений с цепью,,пояс с цепью для отягощения,5,3,5.0,1850.0,1002.0
948733856,Пояс для отягощения,FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,1700.0,529.0
969282696,Пояс для отягощения с цепью,LIVEPRO,пояс с цепью для отягощения,5,10,4.9,4260.0,2114.0
157891254,Пояс для отягощения с цепью для подтягивания атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,1092,4.9,4000.0,996.0
264951327,Пояс с цепью для отягощений 110 см,,пояс с цепью для отягощения,0,0,4.9,1155.0,324.0
186313857,Пояс атлетический широкий из кожи с цепью,CONTRA,пояс с цепью для отягощения,5,69,4.9,4950.0,1850.0
180105583,Пояс для отягощений с цепью атлетический с карабином,Александр Большунов,пояс с цепью для отягощения,5,10,4.9,4860.0,1947.0
264894801,Пояс для отягощений с цепью 70 см черный,Corsuperbia,пояс с цепью для отягощения,5,7,4.9,1155.0,482.0
640860625,Пояс для отягощений с цепью утяжелитель,,пояс с цепью для отягощения,5,3,4.9,2773.0,1433.0
963695261,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,5,64,4.9,3020.0,940.0
264900057,Пояс для отягощений с цепью 110 см черный,Corsuperbia,пояс с цепью для отягощения,5,3,4.9,1155.0,482.0
30087941,"Пояс для отягощений Light Weight, 85 см",ONHILLSPORT,пояс с цепью для отягощения,5,37,4.9,2900.0,1084.0
177487937,Пояс атлетический для тяжелой атлетики,Vinmax,пояс с цепью для отягощения,5,43,4.8,2600.0,1214.0
32389729,"Пояс для отягощений Light Weight, 115 см",ONHILLSPORT,пояс с цепью для отягощения,4,7,4.9,2900.0,1084.0
170653584,Пояс для отягощения,Pfeifer,пояс с цепью для отягощения,5,205,4.8,3200.0,478.0
264950591,Пояс с цепью для отягощений 100см,,пояс с цепью для отягощения,5,5,4.9,1155.0,429.0
202879556,Пояс для отягощения с цепью 85 см c нагрузкой до 120кг,Progress.mg,пояс с цепью для отягощения,5,83,4.8,3200.0,1237.0
505406732,Пояс для отягощений с цепью для подтягиваний атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,23,4.9,4000.0,922.0
505416278,Пояс для отягощений с цепью для подтягиваний атлетический,HARDY HUMAN,пояс с цепью для отягощения,5,23,4.9,4000.0,922.0
226354038,Пояс атлетический для отягощений с цепью,,пояс с цепью для отягощения,5,11,5.0,9000.0,1009.0
264950534,Пояс с цепью для отягощений 95см,,пояс с цепью для отягощения,0,0,4.9,1155.0,429.0
264896394,Пояс для отягощений с цепью 95 см черный,Corsuperbia,пояс с цепью для отягощения,5,6,4.9,1155.0,482.0
264900171,Пояс для отягощений с цепью 115 см черный,Corsuperbia,пояс с цепью для отягощения,5,3,4.9,1155.0,482.0
264895223,Пояс для отягощений с цепью 75 см черный,Corsuperbia,пояс с цепью для отягощения,5,6,4.9,1155.0,489.0
264896292,Пояс для отягощений с цепью 90 см черный,Corsuperbia,пояс с цепью для отягощения,5,12,4.9,1155.0,482.0
264895856,Пояс для отягощений с цепью 80 см черный,Corsuperbia,пояс с цепью для отягощения,5,16,4.9,1155.0,460.0
30082045,"Пояс для отягощений атлетический, 100 см",ONHILLSPORT,пояс с цепью для отягощения,5,5,4.9,6400.0,2296.0
3896419,Ремень для отягощений пауэрлифтинга на застёжке с цепью,ORIGINAL FITTOOLS,пояс с цепью для отягощения,5,47,4.9,4580.0,1426.0
194542589,Пояс с цепью для отягощения,Lara star,пояс с цепью для отягощения,5,41,4.9,4500.0,1485.0
322284083,Пояс для отягощения 85 см,Progress.mg,пояс с цепью для отягощения,5,11,4.8,1397.0,518.0
219519728,Пояс для отягощений Виселица с цепью,A2 union,пояс с цепью для отягощения,5,22,4.9,8000.0,2344.0
998101523,"Пояс для отягощений с цепью, с карабином для подтягивания",FIGHT BALL,пояс с цепью для отягощения,0,0,4.9,1700.0,529.0
14703906,Пояс для отягощений с цепью,ULTRA-WOD,пояс с цепью для отягощения,5,660,4.8,1833.0,822.0
190448370,Пояс с цепью для отягощения,ULTRA-WOD,пояс с цепью для отягощения,5,68,4.8,1528.0,780.0
242694425,Пояс с цепью для отягощений,Boybo,пояс с цепью для отягощения,5,1,4.9,5543.0,2353.0
264899952,Пояс для отягощений с цепью 105 см черный,Corsuperbia,пояс с цепью для отягощения,5,3,4.9,1155.0,482.0
256900897,Пояс для отягощения с цепью атлетический 100 см до 120 кг,,пояс с цепью для отягощения,5,9,4.8,3800.0,1183.0
